LOCALITY_ID,LOCALITY_NAME,LOCALITY_TYPE,POSTCODE,STATE,SA2_CODE_2021,SA2_NAME_2021
loc023cc4f21baa,FORSTER,GAZETTED LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,BURGESS BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,CABARITA,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,CAPE HAWKE,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,FORSTER BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,FORSTER KEYS,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,GREEN POINT (FORSTER),ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,LOBSTER POT BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,MCBRIDES BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,ONE MILE BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,PEBBLY BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc023cc4f21baa,SEVEN MILE BEACH,ALIAS LOCALITY,2428,NSW,108011152,Forster
loc02406a3fcbc9,GLENFIELD,GAZETTED LOCALITY,2167,NSW,123021704,Glenfield
loc02406a3fcbc9,GLENFIELD PARK,ALIAS LOCALITY,2167,NSW,123021704,Glenfield
loc02490589c681,ROUCHEL,GAZETTED LOCALITY,2336,NSW,106041129,Scone Surrounds
loc02490589c681,DANGARFIELD,ALIAS LOCALITY,2336,NSW,106041129,Scone Surrounds
loc024f6af2bb5d,DOBIES BIGHT,GAZETTED LOCALITY,2470,NSW,112021245,Casino Surrounds
loc02634b305072,MALLOWA,GAZETTED LOCALITY,2400,NSW,110031196,Moree Surrounds
loc0284ba026daa,MANTON,GAZETTED LOCALITY,2582,NSW,101061542,Yass Surrounds
loc02944f391125,PRIMROSE VALLEY,GAZETTED LOCALITY,2621,NSW,101021611,Queanbeyan Surrounds
loc02944f391125,KAMBALAH,ALIAS LOCALITY,2621,NSW,101021611,Queanbeyan Surrounds
loc0298c71527e7,NARWEE,GAZETTED LOCALITY,2209,NSW,119031370,Narwee - Beverly Hills
loc02a0328ba570,TUMBARUMBA,GAZETTED LOCALITY,2653,NSW,113021260,Tumbarumba
loc02a0328ba570,TUMBBAMURRA,ALIAS LOCALITY,2653,NSW,113021260,Tumbarumba
loc02a204b20053,COOLAH,GAZETTED LOCALITY,2843,NSW,105031099,Coonabarabran
loc02b6eecf276b,MANGROVE MOUNTAIN,GAZETTED LOCALITY,2250,NSW,102011030,Calga - Kulnura
loc02b6f951e9b4,WINMALEE,GAZETTED LOCALITY,2777,NSW,124011454,Springwood - Winmalee
loc02bf16416894,BALLDALE,GAZETTED LOCALITY,2646,NSW,109031181,Corowa Surrounds
loc02d1b61fc1fb,HANGING ROCK,GAZETTED LOCALITY,2340,NSW,110041205,Tamworth Surrounds
loc02d770aa4145,WHEELER HEIGHTS,GAZETTED LOCALITY,2097,NSW,122031697,Narrabeen - Wheeler Heights
loc02d770aa4145,COLLAROY PLATEAU WEST,ALIAS LOCALITY,2097,NSW,122031697,Narrabeen - Wheeler Heights
loc02d770aa4145,WEST COLLAROY PLATEAU,ALIAS LOCALITY,2097,NSW,122031697,Narrabeen - Wheeler Heights
loc02f8086590a8,LEMON TREE PASSAGE,GAZETTED LOCALITY,2319,NSW,106031120,Lemon Tree Passage - Tanilba Bay
loc0300e2fe9873,PALMVALE,GAZETTED LOCALITY,2484,NSW,112031252,Murwillumbah Surrounds
loc0303208760a2,GARAH,GAZETTED LOCALITY,2405,NSW,110031196,Moree Surrounds
loc0303208760a2,GARAH SOUTH,ALIAS LOCALITY,2405,NSW,110031196,Moree Surrounds
loc031ff1af63b8,BELMONT NORTH,GAZETTED LOCALITY,2280,NSW,111011206,Belmont - Bennetts Green
loc0321447e4aa4,MOWBRAY PARK,GAZETTED LOCALITY,2571,NSW,123031447,Picton - Tahmoor - Buxton
loc0332aa9e001b,KELSO,GAZETTED LOCALITY,2795,NSW,103011059,Bathurst - East
loc033ee6bfab9d,MERRYLANDS,GAZETTED LOCALITY,2160,NSW,125031714,Merrylands - Holroyd
loc035b2812d718,ALECTOWN,GAZETTED LOCALITY,2870,NSW,103021068,Parkes Surrounds
loc0370f0f03abb,VALE OF CLWYDD,GAZETTED LOCALITY,2790,NSW,103031070,Lithgow
loc0370f0f03abb,CLWYDD VILLAGE,ALIAS LOCALITY,2790,NSW,103031070,Lithgow
loc037f04bcb37d,CARINGBAH,GAZETTED LOCALITY,2229,NSW,128011602,Caringbah
loc037f948dcbef,BOOKOOKOORARA,GAZETTED LOCALITY,2372,NSW,110021194,Tenterfield
loc03880f94b665,FISHING POINT,GAZETTED LOCALITY,2283,NSW,111021220,Wangi Wangi - Rathmines
loc03880f94b665,FISHING PT,ALIAS LOCALITY,2283,NSW,111021220,Wangi Wangi - Rathmines
loc03a0db0a39ad,NOORONG,GAZETTED LOCALITY,2732,NSW,109031183,Deniliquin Surrounds
loc03a9a856921e,BIRMINGHAM GARDENS,GAZETTED LOCALITY,2287,NSW,111031231,Shortland - Jesmond
loc03aa0a5cf695,CRAWNEY,GAZETTED LOCALITY,2338,NSW,110041205,Tamworth Surrounds
loc03ab69b02012,BATEHAVEN,GAZETTED LOCALITY,2536,NSW,101041018,Batemans Bay - South
loc03ab69b02012,CASEYS BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
loc03ab69b02012,CORRIGANS BEACH,ALIAS LOCALITY,2536,NSW,101041018,Batemans Bay - South
loc03b813227573,UPPER DARTBROOK,GAZETTED LOCALITY,2336,NSW,106041129,Scone Surrounds
loc03b813227573,DARTBROOK UPPER,ALIAS LOCALITY,2336,NSW,106041129,Scone Surrounds
loc03c886be333e,KOOLEWONG,GAZETTED LOCALITY,2256,NSW,102011037,Point Clare - Koolewong
loc03c886be333e,POINT CLARE,ALIAS LOCALITY,2256,NSW,102011037,Point Clare - Koolewong
loc03d3ae7e2e4f,TOMEWIN,GAZETTED LOCALITY,2484,NSW,112031254,Tweed Heads
loc03d46101d2ca,BARDEN RIDGE,GAZETTED LOCALITY,2234,NSW,128021535,Menai - Lucas Heights - Woronora
loc03d969b74c4f,LUCAS HEIGHTS,GAZETTED LOCALITY,2234,NSW,128021535,Menai - Lucas Heights - Woronora
loc03ed0c1c5f09,LOUTH,GAZETTED LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
loc03ed0c1c5f09,DUNLOP,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
loc03ed0c1c5f09,IDALIA,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
loc03ed0c1c5f09,NEW CHUM,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
loc03ed0c1c5f09,WOODLANDS,ALIAS LOCALITY,2840,NSW,105011092,Bourke - Brewarrina
loc03edd00803cd,TEVEN,GAZETTED LOCALITY,2478,NSW,112011237,Ballina Surrounds
loc03edd00803cd,BOOYONG,ALIAS LOCALITY,2478,NSW,112011237,Ballina Surrounds
loc03f0f38b9e43,BODANGORA,GAZETTED LOCALITY,2820,NSW,105031106,Wellington
loc03f2477ea9d2,MOLLYMOOK,GAZETTED LOCALITY,2539,NSW,114011282,Ulladulla
loc03f2477ea9d2,COLLERS BEACH,ALIAS LOCALITY,2539,NSW,114011282,Ulladulla
loc03fecd5d7174,SEDGEFIELD,GAZETTED LOCALITY,2330,NSW,106011113,Singleton Surrounds
loc03fedb7f2dc4,DUNOON,GAZETTED LOCALITY,2480,NSW,112021249,Lismore Surrounds
loc0408e1f1b583,CLOVASS,GAZETTED LOCALITY,2480,NSW,112021245,Casino Surrounds
loc040ce124b507,MANDURAMA,GAZETTED LOCALITY,2792,NSW,103041076,Blayney
loc040ce124b507,BLAYNEY,ALIAS LOCALITY,2792,NSW,103041076,Blayney
loc040ce124b507,GALLYMONT,ALIAS LOCALITY,2792,NSW,103041076,Blayney
loc04243ba135ec,DUNKELD,GAZETTED LOCALITY,2795,NSW,103011060,Bathurst Surrounds
loc043a3170157f,WARRAH CREEK,GAZETTED LOCALITY,2339,NSW,110041201,Quirindi
loc0442814c414a,THE OAKS,GAZETTED LOCALITY,2570,NSW,123031448,The Oaks - Oakdale
loc04448c4eadd1,UARBRY,GAZETTED LOCALITY,2329,NSW,103031074,Mudgee Surrounds - West
loc04721ab1cbef,MILROY,GAZETTED LOCALITY,2380,NSW,110041200,Gunnedah Surrounds
loc04721ab1cbef,BASIN PLAIN,ALIAS LOCALITY,2380,NSW,110041200,Gunnedah Surrounds
loc047cdc65b9d6,EAST WARDELL,GAZETTED LOCALITY,2477,NSW,112011237,Ballina Surrounds
loc047cdc65b9d6,E WARDELL,ALIAS LOCALITY,2477,NSW,112011237,Ballina Surrounds
loc047cdc65b9d6,KEITH HALL,ALIAS LOCALITY,2477,NSW,112011237,Ballina Surrounds
loc047cdc65b9d6,PATCHES BEACH,ALIAS LOCALITY,2477,NSW,112011237,Ballina Surrounds
loc047cdc65b9d6,WARDELL EAST,ALIAS LOCALITY,2477,NSW,112011237,Ballina Surrounds
loc0484022faec3,WILLIAMSDALE,GAZETTED LOCALITY,2620,NSW,101021611,Queanbeyan Surrounds
loc0487a117824d,MONIA GAP,GAZETTED LOCALITY,2675,NSW,113011257,Griffith Surrounds
loc0488f194a662,RUSE,GAZETTED LOCALITY,2560,NSW,123021441,Leumeah - Minto Heights
loc0488f194a662,HOLSWORTHY,ALIAS LOCALITY,2560,NSW,123021441,Leumeah - Minto Heights
loc048cdbdb53a2,SOUTHAMPTON,GAZETTED LOCALITY,2460,NSW,104011080,Grafton
loc048cdbdb53a2,SOUTHHAMPTON,ALIAS LOCALITY,2460,NSW,104011080,Grafton
loc04a61a483f8f,YARRAWONGA,GAZETTED LOCALITY,2850,NSW,103031074,Mudgee Surrounds - West
loc04a61a483f8f,GULGONG,ALIAS LOCALITY,2850,NSW,103031074,Mudgee Surrounds - West
loc04c1aacc1a2d,HUSKISSON,GAZETTED LOCALITY,2540,NSW,114011276,Huskisson - Vincentia
loc04c1aacc1a2d,HUSKISSON BEACH,ALIAS LOCALITY,2540,NSW,114011276,Huskisson - Vincentia
loc04c1aacc1a2d,SHARK NET BEACH,ALIAS LOCALITY,2540,NSW,114011276,Huskisson - Vincentia
loc04c2191e87b0,SANDBAR,GAZETTED LOCALITY,2428,NSW,108011153,Forster-Tuncurry Surrounds
loc04c8d71c6569,EDENVILLE,GAZETTED LOCALITY,2474,NSW,112021247,Kyogle
loc04e57a578667,CONJOLA,GAZETTED LOCALITY,2539,NSW,114011283,Ulladulla Surrounds
loc04e57a578667,CONJOLA WEST,ALIAS LOCALITY,2539,NSW,114011283,Ulladulla Surrounds
loc04e9f4bdba8c,FAIRFIELD WEST,GAZETTED LOCALITY,2165,NSW,127021516,Fairfield - West
loc04e9f4bdba8c,WEST FAIRFIELD,ALIAS LOCALITY,2165,NSW,127021516,Fairfield - West
loc04eaa06007e1,NORTH WOODBURN,GAZETTED LOCALITY,2471,NSW,112011241,Evans Head
loc04eaa06007e1,N WOODBURN,ALIAS LOCALITY,2471,NSW,112011241,Evans Head
loc04eaa06007e1,WOODBURN NORTH,ALIAS LOCALITY,2471,NSW,112011241,Evans Head
loc04ec40ea6174,CUNDLETOWN,GAZETTED LOCALITY,2430,NSW,108051169,Taree
loc04f4a3a04f73,WARDS MISTAKE,GAZETTED LOCALITY,2350,NSW,110011187,Armidale Surrounds - North
loc051b166879ae,THE ROCK,GAZETTED LOCALITY,2655,NSW,113031271,Wagga Wagga Surrounds
loc051b166879ae,BIRDLIP,ALIAS LOCALITY,2655,NSW,113031271,Wagga Wagga Surrounds
loc0525de4e0dc7,TUPPAL,GAZETTED LOCALITY,2714,NSW,109031183,Deniliquin Surrounds
loc053c7ee157c0,OXLEY,GAZETTED LOCALITY,2824,NSW,105011095,Nyngan - Warren
loc053d7aa2cf0e,JAMBEROO,GAZETTED LOCALITY,2533,NSW,107031140,Kiama Hinterland - Gerringong
loc056bfa12584a,CALLALA BEACH,GAZETTED LOCALITY,2540,NSW,114011273,Callala Bay - Currarong
loc0571f090aff3,TWELVE MILE PEG,GAZETTED LOCALITY,2540,NSW,114011275,Ettrema - Sassafras - Budawang
loc057e472ccfc6,CRAVEN PLATEAU,GAZETTED LOCALITY,2422,NSW,108051167,Gloucester
loc058b2ac4394c,WYOMING,GAZETTED LOCALITY,2250,NSW,102011043,Wyoming
loc0593f0922559,SAPPHIRE,GAZETTED LOCALITY,2360,NSW,110021192,Inverell Surrounds - East
loc0598da8e66cb,KILLARNEY HEIGHTS,GAZETTED LOCALITY,2087,NSW,122031427,Forestville - Killarney Heights
loc05b23915dff6,LAKEWOOD,GAZETTED LOCALITY,2443,NSW,108041162,Laurieton - Bonny Hills
loc05b23915dff6,LAKEWOOD VILLAGE,ALIAS LOCALITY,2443,NSW,108041162,Laurieton - Bonny Hills
loc05cc07b838c6,BUNDABAH,GAZETTED LOCALITY,2324,NSW,106031124,Tea Gardens - Hawks Nest
loc05e7bc5a4a44,REGENTS PARK,GAZETTED LOCALITY,2143,NSW,125011587,Regents Park
loc05f61101c3bd,NEWBOLD,GAZETTED LOCALITY,2460,NSW,104011081,Grafton Surrounds
loc05fd4bfb60c8,FREEMANS,GAZETTED LOCALITY,2259,NSW,102021050,Lake Munmorah - Mannering Park
loc0644cabf2d74,MENAI,GAZETTED LOCALITY,2234,NSW,128021535,Menai - Lucas Heights - Woronora
loc064afee02671,TENAMBIT,GAZETTED LOCALITY,2323,NSW,106021617,Tenambit - East Maitland
loc064afee02671,MAITLAND,ALIAS LOCALITY,2323,NSW,106021617,Tenambit - East Maitland
loc065dede152e5,WADEVILLE,GAZETTED LOCALITY,2474,NSW,112021247,Kyogle
loc0697da001816,BERYL,GAZETTED LOCALITY,2852,NSW,103031074,Mudgee Surrounds - West
loc0697da001816,DUNEDOO,ALIAS LOCALITY,2852,NSW,103031074,Mudgee Surrounds - West
loc069d1567dc04,LAKE GEORGE,GAZETTED LOCALITY,2581,NSW,101021611,Queanbeyan Surrounds
loc069d1567dc04,GEARY''S GAP,ALIAS LOCALITY,2581,NSW,101021611,Queanbeyan Surrounds
loc069d1567dc04,GEARY'S GAP,ALIAS LOCALITY,2581,NSW,101021611,Queanbeyan Surrounds
loc069d1567dc04,GEARYS GAP,ALIAS LOCALITY,2581,NSW,101021611,Queanbeyan Surrounds
loc06a2ac5f7e7c,BENGALLA,GAZETTED LOCALITY,2333,NSW,106041127,Muswellbrook Surrounds
loc06a3e73c0758,PAPPINBARRA,GAZETTED LOCALITY,2446,NSW,108041165,Port Macquarie Surrounds
loc06b39c473667,GOONELLABAH,GAZETTED LOCALITY,2480,NSW,112021246,Goonellabah
loc06b39c473667,ALPHADALE CEMETERY,ALIAS LOCALITY,2480,NSW,112021246,Goonellabah
loc06b99b8102fb,YELLOW ROCK,GAZETTED LOCALITY,2527,NSW,107031136,Albion Park - Macquarie Pass
loc06be977642ea,KORORA,GAZETTED LOCALITY,2450,NSW,104021088,Korora - Emerald Beach
loc06be977642ea,BRUXNER PARK,ALIAS LOCALITY,2450,NSW,104021088,Korora - Emerald Beach
loc06be977642ea,HILLS BEACH,ALIAS LOCALITY,2450,NSW,104021088,Korora - Emerald Beach
loc06be977642ea,KORORA BEACH,ALIAS LOCALITY,2450,NSW,104021088,Korora - Emerald Beach
loc06c884e00c40,HARRINGTON PARK,GAZETTED LOCALITY,2567,NSW,123011700,Harrington Park
loc06c884e00c40,HARRINGTON,ALIAS LOCALITY,2567,NSW,123011700,Harrington Park
loc06d23023f344,STANFORD MERTHYR,GAZETTED LOCALITY,2327,NSW,106011111,Kurri Kurri - Abermain
loc06f04d09b089,PIALLAMORE,GAZETTED LOCALITY,2340,NSW,110041205,Tamworth Surrounds
loc06f6003cb0a3,ECCLESTON,GAZETTED LOCALITY,2311,NSW,106011110,Dungog
loc06f6003cb0a3,MASSEYS CREEK,ALIAS LOCALITY,2311,NSW,106011110,Dungog
loc071c5feae554,ROTO,GAZETTED LOCALITY,2675,NSW,113011257,Griffith Surrounds
loc072f3d14e8f7,BURRELL CREEK,GAZETTED LOCALITY,2429,NSW,108051170,Taree Surrounds
loc07374eccf314,MOOGEM,GAZETTED LOCALITY,2370,NSW,110021190,Glen Innes
loc0755ca8340bb,DOMBARTON,GAZETTED LOCALITY,2530,NSW,107011132,Horsley - Kembla Grange
loc075d3b3bde1e,LANITZA,GAZETTED LOCALITY,2460,NSW,104011081,Grafton Surrounds
loc07938f744337,THE PINNACLES,GAZETTED LOCALITY,2460,NSW,104011081,Grafton Surrounds
loc079b9f4e5582,PADDYS RIVER,GAZETTED LOCALITY,2653,NSW,113021260,Tumbarumba
loc07a82aa43f09,ROWLANDS CREEK,GAZETTED LOCALITY,2484,NSW,112031252,Murwillumbah Surrounds
loc07aac33e1e06,MYRTLEVILLE,GAZETTED LOCALITY,2580,NSW,101051540,Goulburn Surrounds
loc07ac82aaff49,LORNE,GAZETTED LOCALITY,2439,NSW,108041162,Laurieton - Bonny Hills
loc07ac82aaff49,DELLWARD,ALIAS LOCALITY,2439,NSW,108041162,Laurieton - Bonny Hills
loc07aec5a386d6,BRUNGLE CREEK,GAZETTED LOCALITY,2722,NSW,113021262,Tumut Surrounds
loc07bf3ebd0395,BLAKNEY CREEK,GAZETTED LOCALITY,2581,NSW,101061542,Yass Surrounds
loc07bf3ebd0395,BLAKNEY,ALIAS LOCALITY,2581,NSW,101061542,Yass Surrounds
loc07bf3ebd0395,GREENDALE,ALIAS LOCALITY,2581,NSW,101061542,Yass Surrounds
loc07bf3ebd0395,YASS,ALIAS LOCALITY,2581,NSW,101061542,Yass Surrounds
loc07e4221a6f10,BOOTI BOOTI,GAZETTED LOCALITY,2428,NSW,108011153,Forster-Tuncurry Surrounds
loc07eed33a6add,GLEN ELGIN,GAZETTED LOCALITY,2370,NSW,110021190,Glen Innes
loc07f12603ae5e,LANGLEY VALE,GAZETTED LOCALITY,2426,NSW,108051170,Taree Surrounds
loc07f79addee90,BELOKA,GAZETTED LOCALITY,2628,NSW,101031016,Jindabyne - Berridale
loc0800047d2ba3,GRABBEN GULLEN,GAZETTED LOCALITY,2583,NSW,101051540,Goulburn Surrounds
loc0800047d2ba3,GLENERIN,ALIAS LOCALITY,2583,NSW,101051540,Goulburn Surrounds
loc08029d416f84,MOORONG,GAZETTED LOCALITY,2650,NSW,113031270,Wagga Wagga - West
loc08094a25c0b1,BENDOURA,GAZETTED LOCALITY,2622,NSW,101021007,Braidwood
loc080a43cff042,STEWARTS MOUNT,GAZETTED LOCALITY,2795,NSW,103011613,Bathurst - West
loc080a43cff042,STEWART,ALIAS LOCALITY,2795,NSW,103011613,Bathurst - West
loc081a0269d602,KNIGHTS HILL,GAZETTED LOCALITY,2577,NSW,114021288,Robertson - Fitzroy Falls
loc081a0269d602,PHEASANT GROUND,ALIAS LOCALITY,2577,NSW,114021288,Robertson - Fitzroy Falls
loc08258686fbfa,BASSENDEAN,GAZETTED LOCALITY,2365,NSW,110021192,Inverell Surrounds - East
loc0838ba48d5df,GUNDARY,GAZETTED LOCALITY,2580,NSW,101051540,Goulburn Surrounds
loc0841847238ae,BEN BULLEN,GAZETTED LOCALITY,2790,NSW,103031071,Lithgow Surrounds
loc084b76f31767,REEFTON,GAZETTED LOCALITY,2666,NSW,113031266,Temora
loc084b76f31767,MANDAMAH,ALIAS LOCALITY,2666,NSW,113031266,Temora
loc086487f7518a,DEVILS HOLE,GAZETTED LOCALITY,2550,NSW,101041020,Bega-Eden Hinterland
loc08680a25501a,GREEN POINT,GAZETTED LOCALITY,2251,NSW,102011031,Erina - Green Point
loc08680a25501a,GREEN PT,ALIAS LOCALITY,2251,NSW,102011031,Erina - Green Point
loc0869aa795780,THE GAP,GAZETTED LOCALITY,2472,NSW,112011241,Evans Head
loc086b357fd104,BALD RIDGE,GAZETTED LOCALITY,2795,NSW,103011061,Oberon
loc0870e44d3b69,ST JOHNS PARK,GAZETTED LOCALITY,2176,NSW,127021520,St Johns Park - Wakeley
loc0870e44d3b69,SAINT JOHNS PARK,ALIAS LOCALITY,2176,NSW,127021520,St Johns Park - Wakeley
loc08739ca12d1b,HOVELLS CREEK,GAZETTED LOCALITY,2794,NSW,101061544,Young Surrounds
loc08739ca12d1b,GRASMERE,ALIAS LOCALITY,2794,NSW,101061544,Young Surrounds
loc08739ca12d1b,YERONGA,ALIAS LOCALITY,2794,NSW,101061544,Young Surrounds
loc08b1f8bd3850,WEST BUNGAWALBIN,GAZETTED LOCALITY,2471,NSW,112021245,Casino Surrounds
loc08e1038e3965,STRATHFIELD SOUTH,GAZETTED LOCALITY,2136,NSW,120031576,Strathfield South
loc08e1038e3965,SOUTH STRATHFIELD,ALIAS LOCALITY,2136,NSW,120031576,Strathfield South
loc08e2f389942a,DUNDAS VALLEY,GAZETTED LOCALITY,2117,NSW,125021478,Oatlands - Dundas Valley
loc08f106d072b0,CARTWRIGHTS HILL,GAZETTED LOCALITY,2650,NSW,113031268,Wagga Wagga - North
loc090c5f9e4b02,EAST KURRAJONG,GAZETTED LOCALITY,2758,NSW,115031300,Kurrajong Heights - Ebenezer
loc090c5f9e4b02,E KURRAJONG,ALIAS LOCALITY,2758,NSW,115031300,Kurrajong Heights - Ebenezer
loc090c5f9e4b02,KURRAJONG EAST,ALIAS LOCALITY,2758,NSW,115031300,Kurrajong Heights - Ebenezer
loc090c5f9e4b02,ROBERTS CREEK,ALIAS LOCALITY,2758,NSW,115031300,Kurrajong Heights - Ebenezer
loc09187a0f22ed,DUNGOG,GAZETTED LOCALITY,2420,NSW,106011110,Dungog
loc09187a0f22ed,DUNGOG SHIRE,ALIAS LOCALITY,2420,NSW,106011110,Dungog
loc09187a0f22ed,VIA DUNGOG,ALIAS LOCALITY,2420,NSW,106011110,Dungog
loc091910a9178f,STANNUM,GAZETTED LOCALITY,2371,NSW,110021194,Tenterfield
loc0926cf453d5e,CLOVELLY,GAZETTED LOCALITY,2031,NSW,118021651,Coogee - Clovelly
loc0926cf453d5e,CLOVELLY BEACH,ALIAS LOCALITY,2031,NSW,118021651,Coogee - Clovelly
loc0929443e4c33,LOCKSLEY,GAZETTED LOCALITY,2795,NSW,103011060,Bathurst Surrounds
loc092e07cf48db,OAKEY PARK,GAZETTED LOCALITY,2790,NSW,103031070,Lithgow
loc092e07cf48db,OAKY PARK,ALIAS LOCALITY,2790,NSW,103031070,Lithgow
loc0932106a7496,MOAMA,GAZETTED LOCALITY,2731,NSW,109031184,Moama
loc0932106a7496,CUMMERAGUNGA,ALIAS LOCALITY,2731,NSW,109031184,Moama
loc0932106a7496,TATAILA,ALIAS LOCALITY,2731,NSW,109031184,Moama
loc093dfb090c73,QUIDONG,GAZETTED LOCALITY,2632,NSW,101031013,Bombala
loc09481f688c51,MOGGS SWAMP,GAZETTED LOCALITY,2370,NSW,110021190,Glen Innes
loc0974a1485b2e,MINIMBAH,GAZETTED LOCALITY,2312,NSW,108011153,Forster-Tuncurry Surrounds
loc098ae0cce02f,MANILLA,GAZETTED LOCALITY,2346,NSW,110041205,Tamworth Surrounds
loc099cb6c40822,BLAXLANDS CREEK,GAZETTED LOCALITY,2460,NSW,104011081,Grafton Surrounds
loc099cb6c40822,BLAXLANDS FLAT,ALIAS LOCALITY,2460,NSW,104011081,Grafton Surrounds
loc09ade77607f6,BALD NOB,GAZETTED LOCALITY,2370,NSW,110021190,Glen Innes
loc09c8d24d72b2,SPLITTERS CREEK,GAZETTED LOCALITY,2640,NSW,109011174,Albury - South
loc09c8e8ba2a96,WATTLE GROVE,GAZETTED LOCALITY,2173,NSW,127031524,Holsworthy - Wattle Grove
loc09c8e8ba2a96,ANZAC VILLAGE,ALIAS LOCALITY,2173,NSW,127031524,Holsworthy - Wattle Grove
loc09ec68b22b8c,EDDERTON,GAZETTED LOCALITY,2333,NSW,106041127,Muswellbrook Surrounds
loc09ed4ac03fbb,BOWNA,GAZETTED LOCALITY,2644,NSW,109011175,Albury Surrounds
loc09ed4ac03fbb,CUMBOROONA,ALIAS LOCALITY,2644,NSW,109011175,Albury Surrounds
loc09ed4fd4570c,MACQUARIE PARK,GAZETTED LOCALITY,2113,NSW,126021500,Macquarie Park - Marsfield
loc09ed4fd4570c,MACQUARIE UNIVERSITY,ALIAS LOCALITY,2113,NSW,126021500,Macquarie Park - Marsfield
loc09fd16c7f50a,LINDESAY,GAZETTED LOCALITY,2347,NSW,110041205,Tamworth Surrounds
loc09fd16c7f50a,LAGOON,ALIAS LOCALITY,2347,NSW,110041205,Tamworth Surrounds
loc09fd6ff4ee9a,HALLORAN,GAZETTED LOCALITY,2259,NSW,102021056,Warnervale - Wadalba
loc0a07e4134ca4,EAGLE VALE,GAZETTED LOCALITY,2558,NSW,123021438,Claymore - Eagle Vale - Raby
loc0a09fc18c905,YANNERGEE,GAZETTED LOCALITY,2343,NSW,110041201,Quirindi
loc0a09fc18c905,TAMARANG,ALIAS LOCALITY,2343,NSW,110041201,Quirindi
loc0a254e861042,CASULA,GAZETTED LOCALITY,2170,NSW,127031522,Casula
loc0a254e861042,THE CROSS ROADS,ALIAS LOCALITY,2170,NSW,127031522,Casula
loc0a310bd9b001,WILLOUGHBY EAST,GAZETTED LOCALITY,2068,NSW,121011687,Willoughby
loc0a310bd9b001,EAST WILLOUGHBY,ALIAS LOCALITY,2068,NSW,121011687,Willoughby
loc0a3898f625e8,PICNIC POINT,GAZETTED LOCALITY,2213,NSW,119011658,Panania (South) - Picnic Point
loc0a3898f625e8,PICNIC PT,ALIAS LOCALITY,2213,NSW,119011658,Panania (South) - Picnic Point
loc0a3e9c1e04b6,WERRINGTON,GAZETTED LOCALITY,2747,NSW,124031462,Kingswood - Werrington
loc0a3e9c1e04b6,SOUTH WERRINGTON,ALIAS LOCALITY,2747,NSW,124031462,Kingswood - Werrington
loc0a3e9c1e04b6,WERRINGTON SOUTH,ALIAS LOCALITY,2747,NSW,124031462,Kingswood - Werrington
loc0a4576013aba,KURRI KURRI,GAZETTED LOCALITY,2327,NSW,106011111,Kurri Kurri - Abermain
loc0a4fbc4f60ca,ELSMORE,GAZETTED LOCALITY,2360,NSW,110021192,Inverell Surrounds - East
loc0a5c604dbdbf,BYANGUM,GAZETTED LOCALITY,2484,NSW,112031252,Murwillumbah Surrounds
loc0a79a958406f,BULLIAC,GAZETTED LOCALITY,2422,NSW,108051167,Gloucester
loc0a8f0466dc9a,BRAEMAR BAY,GAZETTED LOCALITY,2628,NSW,101031016,Jindabyne - Berridale
loc0a8f0466dc9a,BRAEMAR,ALIAS LOCALITY,2628,NSW,101031016,Jindabyne - Berridale
loc0aa9df53475b,FAWCETTS PLAIN,GAZETTED LOCALITY,2474,NSW,112021247,Kyogle
loc0aa9df53475b,FAWCETTS CREEK,ALIAS LOCALITY,2474,NSW,112021247,Kyogle
loc0aab0517e5f5,CASSILIS,GAZETTED LOCALITY,2329,NSW,106041129,Scone Surrounds
loc0ac030a09a9e,NORTH ST MARYS,GAZETTED LOCALITY,2760,NSW,124051581,St Marys - North St Marys
loc0ac030a09a9e,N SAINT MARYS,ALIAS LOCALITY,2760,NSW,124051581,St Marys - North St Marys
loc0ac030a09a9e,N ST MARYS,ALIAS LOCALITY,2760,NSW,124051581,St Marys - North St Marys
loc0ac030a09a9e,SAINT MARYS,ALIAS LOCALITY,2760,NSW,124051581,St Marys - North St Marys
loc0ac030a09a9e,SAINT MARYS NORTH,ALIAS LOCALITY,2760,NSW,124051581,St Marys - North St Marys
